id	Sample_01	Sample_02	Sample_03	Sample_04	Sample_05	Sample_06	Sample_07	Sample_08	Sample_09	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18
class	Control	Control	Control	Control	Control	Control	Control	Control	Control	Lungs	Lungs	Lungs	Lungs	Lungs	Lungs	Lungs	Lungs	Lungs
ENSG00000151725	1.584962501	6.022367813	6.906890596	6.247927513	7.74819285	7.46760555	7.392317423	7.108524457	7.845490051	6.50779464	6.87036472		8.252665432	4.807354922	5.930737338	5.129283017	5.044394119	6.569855608
ENSG00000151726					4				3.169925001	2.584962501	3.169925001		5.209453366	0	1		3	2.807354922
ENSG00000151729					4.169925001		3.459431619		1.584962501				1				0	
ENSG00000151743	7.033423002	6.62935662	7.159871337	7.169925001	8.098032083	6.584962501	7.022367813	7	7.707359132	5.754887502	6.794415866	7.754887502	7.247927513	3.700439718	6.022367813	5.614709844	3.700439718	5.857980995
ENSG00000151746	1		0		5.087462841	4.169925001	1	3.169925001	3.700439718	1	2.807354922		3	1.584962501		2.321928095	1.584962501	2.321928095
ENSG00000151748	6.209453366	5.357552005	5.906890596	4.857980995	6.189824559	6.781359714	7.348728154	7.820178962	6.247927513	5.95419631	5.857980995	5.614709844	5.459431619	5.754887502	5.906890596	6	5.754887502	6.768184325
ENSG00000151773			3.321928095	3.584962501	5.044394119	0		4.906890596	4.807354922	1				3.584962501	2.807354922	4.321928095	1	1
ENSG00000151778		3.169925001	0						3.459431619	1.584962501	1		0		0			1.584962501
ENSG00000151779	7.50779464	7.50779464	6.247927513	7.21916852	6.599912842	8.409390936	8.243173983	7.562242424	8.438791853	7.209453366	8.124121312	2.321928095	6.491853096	7.21916852	7.098032083	6.918863237	6.06608919	7.700439718
ENSG00000151789	8.076815597	6.303780748	8.751544059	8.005624549	9.038918989	9.691743519	9.375039431	9.139551352	9.56414949	5.832890014	5.882643049	5.285402219	7.87036472	6.781359714	7.499845887	8.781359714	6.06608919	7.475733431
ENSG00000151806						4.392317423			2.584962501				0				2	
ENSG00000151838	9.172427509	7.118941073	7.21916852	7.312882955	6.62935662	7.475733431	7.375039431	6.918863237	7.794415866	7.257387843	6.930737338	4.087462841	6.554588852	7.330916878	7.54689446	8.199672345	6.189824559	8.388017285
ENSG00000151846																		0
ENSG00000151849					0	1.584962501	4	1.584962501	4.321928095	2	4.169925001		2.321928095	3	2.807354922	2.321928095		1
ENSG00000151876					5	4.64385619	5.087462841	4.321928095	5.727920455		2		3.906890596					3.584962501
ENSG00000151881					3.584962501	1	3.321928095		2.584962501		0	0			1.584962501		0	
ENSG00000151882					1.584962501			3.459431619	2	0	0				0			
ENSG00000151883	5.357552005		5.357552005	3.584962501	6.189824559	3.584962501	3.807354922		7.409390936		5.727920455		4	1	6	4.321928095	4.459431619	6.14974712
ENSG00000151893	0		4.321928095	0	6.022367813	3	4.392317423	5.857980995	5.209453366	3.459431619	3.321928095	7.118941073	3.700439718	1.584962501	4.087462841		3.807354922	2.807354922
ENSG00000151914	4.95419631				4.523561956				3.321928095	3.169925001	2.584962501		0		3.807354922	2	3.321928095	4.523561956
ENSG00000151917																		1
ENSG00000151923		1	4.807354922	3.584962501	3.906890596	4.169925001	4.169925001		4.247927513	3	2.807354922		4	0	5.087462841	1	2.584962501	2.584962501
ENSG00000151929					2													
ENSG00000151948													1					
ENSG00000152022	0					0			0	0								
ENSG00000152042						1												
ENSG00000152061	12.78708632	13.17741954	12.69370474	12.20151134	12.45840661	12.43853198	12.33147682	12.10328781	12.81217731	11.30149619	11.37068741	12.90538701	11.62342429	11.20762447	9.529430554	11.18363538	9.890264277	11.2039597
ENSG00000152078												0						
ENSG00000152082		0			0		0		2.321928095		0	2						
ENSG00000152102					2.584962501	2.321928095	1.584962501	5.672425342	0	0	2.321928095		1	1	2.584962501		1	3.169925001
ENSG00000152117							2	0	3.169925001				1		0		0	
ENSG00000152127	0			0	3		1.584962501	0		3.321928095	3.169925001		3.321928095	3.169925001	2.321928095	1.584962501		4.169925001
ENSG00000152128	5.781359714	4.95419631	4.95419631	4.321928095	4.087462841	5.129283017	5.64385619	5.491853096	3.906890596	2.321928095	3.321928095		3.169925001	0	2	3.906890596		1.584962501
ENSG00000152133	1	0		3.169925001	4.700439718	2.584962501	4.700439718	1	1	2.321928095	2		3.807354922		2	1	0	4
ENSG00000152137			2.584962501															
ENSG00000152147	2.321928095		3		5.169925001		3.807354922		4.392317423					2.321928095				
ENSG00000152193	3.459431619	0		2.321928095	5.209453366	4.087462841	0		3.321928095	1.584962501	0		1		3.321928095	3.459431619	2	3.807354922
ENSG00000152213					2			0	0						2.321928095			
ENSG00000152219	3.700439718	2	4.321928095	4.754887502	4.392317423	2.807354922	3.700439718	1	5.807354922		0		0		3		1.584962501	2.807354922
ENSG00000152223											1	0	0				1.584962501	2.321928095
ENSG00000152229	9.240791332	9.236014192	8.87958325	8.46760555	9.315149562	10.36413466	9.839203788	9.903881846	9.908392621	9.6794801	10.32530546	9.523561956	9.601770788	8.54689446	9.700439718	9.537218401	8.900866808	10.30149619
ENSG00000152234	7.686500527	7.199672345	7.768184325	5.781359714	9.876516947	8.994353437	8.479780264	7.982993575	10.63571812	6.044394119	7.392317423	7.965784285	7.622051819	2	6.189824559	5.882643049	5.321928095	6.942514505
ENSG00000152240	0	7.357552005	6.409390936	5.459431619	7.285402219	6.741466986	6.820178962		7.794415866	4.523561956	4.523561956		4.95419631	3.584962501	4.247927513	4.392317423	3.584962501	5.209453366
ENSG00000152242	3.169925001		3.169925001		3.906890596	4.584962501			2.321928095		0		0				0	1
ENSG00000152253			3.906890596						4.459431619	2.807354922	0							3.906890596
ENSG00000152256	5.584962501	5.832890014	1	3.321928095	6.918863237	3	5.209453366	3.584962501	5.321928095	4.754887502	6.820178962		5.129283017	5.169925001	4.754887502	5.044394119	4.906890596	5.169925001
ENSG00000152270							3.807354922		0		1.584962501		0					
ENSG00000152284																	0	1
ENSG00000152291	5.169925001	6.129283017	6.303780748	5.129283017	6.894817763	8.804131021	8.980139578	8.011227255	6.754887502	5.906890596	6.392317423	0	6.357552005	5	5.832890014	6.584962501	4.64385619	6.741466986
ENSG00000152292															0			
ENSG00000152332	4.807354922	5.832890014	1		5.087462841	5.523561956	5.426264755	3.321928095	4.807354922	4.087462841	4.584962501	6.169925001	4	4.392317423	4.247927513	4	0	4.459431619
ENSG00000152348	4.754887502	4.169925001	4.321928095	4.459431619		5.392317423	5	4.906890596	5.857980995	0	3.459431619	6.339850003	4.523561956			4.169925001	3.700439718	3.169925001
ENSG00000152359			5.554588852		6.022367813	3.906890596			5.169925001	2			2.321928095	1.584962501	0	3.169925001	1.584962501	2.321928095
ENSG00000152377	5.832890014																	
ENSG00000152380							2						2.321928095					2
ENSG00000152382	4.169925001							4.700439718	5.64385619	2.807354922	1.584962501	0	2.807354922					
ENSG00000152404	3	3.169925001			6.700439718	3.321928095	5.614709844		5.426264755	2	5.087462841	5.930737338	3.169925001		5	5.64385619	3.321928095	5.129283017
ENSG00000152409					4.392317423	3.459431619					1.584962501						0	
ENSG00000152422					3.321928095	4.392317423	6.392317423	5.491853096	5.087462841	0	2		3.807354922		3	0	2.584962501	4.64385619
ENSG00000152439					0													
ENSG00000152443					0	1			0									1
ENSG00000152454									1		0							
ENSG00000152455																		0
ENSG00000152457			6.339850003			4.807354922	2.807354922	4.321928095	6.554588852		0		2			3.906890596	1.584962501	1.584962501
ENSG00000152463													0					
ENSG00000152464	1.584962501								3									
ENSG00000152465			0			0		4	4.584962501	0	4.906890596		3				2	1
ENSG00000152484	6.475733431	4.321928095	5.754887502	5.614709844	6.459431619	5.930737338	5.426264755	5.285402219	5.672425342	5.857980995	5.491853096	2.584962501	5.727920455	5.754887502	6.087462841	6.62935662	5.321928095	6.569855608
ENSG00000152487													0					
ENSG00000152492									2.807354922		2						1.584962501	2
ENSG00000152495	3.459431619		3.321928095		3.169925001	6.06608919	3.169925001		6.87036472		1		2.321928095				0	
ENSG00000152503									1									
ENSG00000152518					0				0				0					0
ENSG00000152520	1.584962501	1	4.169925001	0	2.321928095	2.584962501	1	4.700439718	1.584962501	4.459431619	3.906890596	1	4.321928095	3.584962501	4.700439718	5.491853096	4.169925001	5.087462841
ENSG00000152556	7.539158811	6.129283017	5.727920455	4.321928095	6.392317423	7.839203788	7.577428828	6.845490051	4.459431619	5.584962501	7.321928095		5.95419631	4.906890596	4.807354922	5.754887502	6.807354922	7.189824559
ENSG00000152558	6.375039431	7.14974712	6.189824559	6.209453366	8.060695932	8.930737338	9.038918989	9.172427509	7.918863237	6.321928095	6.14974712	7.247927513	6.459431619	3.700439718	6.569855608	6.375039431	5.247927513	6.14974712
ENSG00000152580								0										
ENSG00000152582			5.491853096	1.584962501		1			4.087462841		3.321928095						0	
ENSG00000152583		3.321928095											2.807354922		1			0
ENSG00000152601	10.40514146	9.799281622	10.24911345	9.670656249	10.20457114	9.936637939	10.41890673	10.39231742	9.786269628	11.11243951	11.42101286	9.477758266	11.84392105	10.56795608	11.35424938	11.57080444	10.56510208	12.02340784
ENSG00000152611						4.169925001												0
ENSG00000152620	5.700439718		0		2.321928095	0	1.584962501		1	2.584962501	1.584962501	0	0			0	2.807354922	0
ENSG00000152642	1.584962501				2.807354922	2	2.807354922	0	2.584962501	3.321928095	4.459431619		3.459431619	0	3.459431619	4.584962501	1	3.584962501
ENSG00000152683									1	2.321928095		0			4.392317423		0	2.584962501
ENSG00000152684	1.584962501	0			3		3.169925001		3		2	4.087462841	2		1	2	0	2
ENSG00000152689		2.321928095	5.321928095	2.807354922	4.523561956	4.169925001	1.584962501		5	2.807354922	2.321928095		2.321928095	2.807354922	3.321928095	5.459431619	3.169925001	2.321928095
ENSG00000152700	5.285402219	5		4.459431619	5.700439718		6.832890014		4.584962501	4.754887502	4.95419631		5.554588852		3.169925001		1	3.906890596
ENSG00000152726				0					0	0								0
ENSG00000152749	2			5.169925001	6.569855608			3	5.523561956		2.584962501	3.321928095	2.807354922	0	3.700439718	2.321928095	0	2.807354922
ENSG00000152760		4.392317423	3.584962501	5.64385619		4.459431619	5.357552005	4.807354922	4.95419631	3.321928095	3.321928095		3.321928095		2.584962501		2.321928095	1.584962501
ENSG00000152763		4.523561956					4.459431619				1	6.491853096					2.321928095	1
ENSG00000152766					4.392317423	3.807354922			3.321928095									
ENSG00000152778				0	0		2.807354922						0		1	1		
ENSG00000152784																	0	
ENSG00000152795	4.64385619	6.129283017	6.189824559	6	9.495855027	7.129283017	8.603626345	5.95419631	9.113742166	3.169925001	5.554588852		6.209453366	4.523561956	5.285402219	0	6.339850003	5.857980995
ENSG00000152804	3.906890596	3.321928095	0		4.459431619	3.321928095	4.700439718	5.357552005	5.906890596	3	3.459431619	4.247927513	4.523561956	1.584962501	3.321928095	1	3	2.807354922
ENSG00000152818	8.383704292	6.686500527	7.994353437	7.741466986	6.375039431	8.479780264	9.079484784	8.891783703	8.317412614	5.95419631	7.21916852	0	7.857980995	6.727920455	6.491853096	8.463524373	7.577428828	8.721099189
ENSG00000152894									4.754887502							0		1.584962501
ENSG00000152904	4.459431619	4.95419631	4.807354922	4.321928095	4.906890596	3.169925001	5.392317423	4.700439718	5.169925001	1.584962501	3.321928095		5	4.087462841	3.169925001		2.321928095	0
ENSG00000152926	4.700439718	4.584962501	5.882643049		6.599912842	5.426264755	5.426264755	5.209453366	4.169925001	3.584962501	3.169925001	4.459431619	4	2	4.087462841	5.087462841	3.321928095	4.247927513
ENSG00000152932	5.64385619	5.321928095	4.95419631	0	5.392317423	6.807354922	6.129283017	5.491853096	4.523561956	2.584962501	5.491853096		4.321928095	3	4.754887502	3.906890596	2.584962501	5
ENSG00000152942					3.807354922	4.321928095	2.321928095		4.906890596		0		3.700439718	1	1.584962501	1.584962501	1.584962501	
ENSG00000152944		1.584962501		1.584962501	4.247927513		3.700439718	4	4.807354922	1.584962501	1.584962501		3	0	2.807354922	3.807354922	2	2.321928095
ENSG00000152952	1	3.169925001	6.658211483	5.832890014	6.475733431	7.285402219	6.491853096	7.54689446	6.714245518	6.247927513	7.994353437	8.607330314	8.082149041	6.392317423	6.539158811	7.033423002	6.599912842	6.794415866
ENSG00000152969					0				0				1					2
ENSG00000153006	2	3.459431619	3	5.95419631	6.658211483	5.169925001	5.087462841	4.857980995	6.108524457	2.807354922	5.554588852		4.754887502	4.321928095	4.754887502	4.95419631	4.169925001	4.95419631
ENSG00000153015	3.169925001	3.459431619	3.807354922		6.189824559	5.977279923	5.64385619	3.321928095	5.044394119	4.247927513	4.169925001		3.584962501		5.392317423	4.584962501	3.906890596	3.807354922
ENSG00000153029							3		4.321928095				3.169925001			3.459431619		0
ENSG00000153037								0										
ENSG00000153044		3.807354922	3.459431619		4.857980995	3.807354922					0				3.169925001	1.584962501		3.321928095
ENSG00000153046	6.62935662	6.768184325	7.159871337	6.686500527	4.700439718	8.22881869	7.787902559	7.554588852	4.459431619	4.95419631	5.700439718	6.442943496	6.22881869	5.523561956	5.672425342	5.392317423	6.209453366	6.339850003
ENSG00000153048	3	1.584962501	3.169925001	1.584962501	3	0	3.584962501	3.169925001	3.906890596	2	4.392317423		3.321928095	1.584962501		1.584962501	0	3
ENSG00000153064	10.74315139	10.81458247	10.73978061	10.28424575	10.39231742	11.85720347	11.62935662	11.74819285	11.06608919	9.033423002	10.15481811	9.881113961	9.436711542	9.407267764	9.952741247	10.09803208	9.469641817	10.07547915
ENSG00000153066										0			1.584962501	2		0	2	2.807354922
ENSG00000153071	10.62753388	10.92851838	10.50382574	10.0768156	11.41415668	11.14274528	11.15924065	10.88493365	11.40194612	10.87036472	11.41045135	10.94251451	11.66311331	10.13570929	11.24733418	10.56033283	10.28308835	11.50680344
ENSG00000153094					3					1								0
ENSG00000153107			0		0	0	1.584962501	2.807354922	0		0			1	0		2.584962501	
ENSG00000153113	8.071462363	6.554588852	7.491853096	7.266786541	8.54303182	8.214319121	7.977279923	7.686500527	8.400879436	7.592457037	7.515699838	8.071462363	7.17990909	6.523561956	7.636624621	6.882643049	6.754887502	8.463524373
ENSG00000153130	3.700439718		4	3.169925001	4.700439718	5	3.584962501	3	5.64385619	4.700439718	4.169925001	4.95419631	3.807354922		4.459431619	4.700439718	3.807354922	4.247927513
ENSG00000153140	5.930737338		4.95419631		5.554588852	2.584962501	4.523561956		4.807354922		1.584962501	5.169925001	2.321928095		0		2	
ENSG00000153147	6.882643049	7.357552005	7.312882955	5.523561956	6.375039431	8.686500527	6.554588852	6.832890014	7.238404739	6.918863237	6.62935662	6.727920455	6.781359714	6.426264755	6.882643049	7.820178962	5.807354922	7.918863237
ENSG00000153162	7.118941073	5.426264755	6.022367813	5.882643049	6.686500527	8.118941073	7.77478706	6.894817763	6.918863237	6.129283017	6.022367813	7.044394119	6.392317423	4	6.584962501	5.977279923	5.087462841	6.64385619
ENSG00000153165																	0	
ENSG00000153179					0						0							
ENSG00000153187	6.087462841	4	1	6.832890014	6.339850003	4.906890596	6.247927513	4.247927513	6.857980995	5.426264755	5.459431619	0	4.459431619	5.044394119	5.357552005	4.392317423	5.129283017	6.209453366
ENSG00000153201	0			3.169925001	3.807354922		4.754887502		0	3.321928095	2.321928095		1.584962501		0	3	2.321928095	3.584962501
ENSG00000153207	7.303780748	7.820178962	7.238404739	6.14974712	7.6794801	7.994353437	7.562242424	7.924812504	7	6.714245518	6.882643049	5.700439718	6.918863237	5.491853096	6.781359714	6.768184325	6.894817763	7.022367813
ENSG00000153208										1.584962501								
ENSG00000153214		4.321928095	5.930737338		3.700439718	4.95419631	0	2.321928095	5.459431619	4.459431619	4.906890596		5.807354922	3	4.087462841	5	3.459431619	5.426264755
ENSG00000153234	2.807354922						2.807354922	0	2	1			2	0	2.807354922	0	2.584962501	2.321928095
ENSG00000153237	4.459431619	2.584962501	4.857980995	2.807354922		3.700439718	5.247927513	4.087462841	0	2	0	5	3.169925001	1	3.321928095		2.807354922	3.321928095
ENSG00000153250	0	5.781359714	0		7.209453366	6.169925001	4.392317423	2.321928095	5.700439718	1.584962501	4.087462841		4.523561956	2.321928095	3.169925001	4.64385619	5.129283017	1
ENSG00000153283		5.64385619		3.169925001	6.14974712	6.169925001	6.988684687	7.768184325	8.14974712	5.426264755	6.906890596	2.321928095	5.930737338	4	7.022367813	6.459431619	5.392317423	6.569855608
ENSG00000153310	6.672425342	5.321928095	5.247927513	5.392317423	7.888743249	7.882643049	6.491853096	7.303780748	8.45532722	1.584962501	5.754887502	8.703903573	6.189824559		4.754887502		3	4.087462841
ENSG00000153317	7.988684687	8.224001674	7.942514505	7.851749041	7.851749041	8.294620749	8.787902559	7.011227255	7.06608919	8.087462841	8.139551352	8.370687407	7.076815597	8.330916878	7.714245518	8.906890596	7.442943496	8.836050355
ENSG00000153339	0				0		1.584962501		2.807354922	3	3.321928095		3.169925001	3.169925001	2.321928095	5.129283017	2.807354922	2
ENSG00000153347	9.129283017	8.055282436	8.50779464	7.982993575	8.527477006	8.854868383	8.611024797	7.46760555	8.807354922	7.21916852	6.977279923	8.124121312	8.703903573	7.483815777	7.366322214	6.741466986	6.459431619	9.548821908
ENSG00000153363	2.584962501	3.459431619	4.087462841	2.321928095	3.169925001	5.169925001	5.906890596	2	4	4.087462841	3.459431619	1	4.857980995	2.584962501	5.672425342	2.584962501	2	4.459431619
