Gene_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000164167	18.71434553	-0.680414911	0.51531348	-1.320390282	0.186704747	0.444441672
ENSG00000164168	0.735042635	0.86519043	2.318448369	0.373176492	0.709017091	NA
ENSG00000164169	0.76346981	3.213764958	2.507006172	1.281913461	0.199873006	NA
ENSG00000164171	153.087486	-0.578113506	0.650640439	-0.888529934	0.374255761	0.643029813
ENSG00000164172	6.108612614	-0.608695601	1.437570075	-0.423419777	0.671989018	0.849835358
ENSG00000164180	3.810252481	-1.507402257	1.24765853	-1.208184949	0.22697613	0.494866544
ENSG00000164181	540.3107614	1.961199444	0.279290268	7.022082999	2.19E-12	5.82E-10
ENSG00000164182	1.623453496	-1.327592785	1.49865039	-0.885858899	0.375693566	0.643260673
ENSG00000164187	1.001428479	3.967985866	2.374071534	1.67138429	0.094645797	NA
ENSG00000164190	52.52269883	1.674500644	0.519904279	3.220786424	0.001278394	0.015292705
ENSG00000164209	7.643057872	-1.954813409	0.816073072	-2.395390163	0.016602688	0.098830717
ENSG00000164211	4.934664385	0.684209968	0.970413104	0.705070825	0.480766162	0.726704197
ENSG00000164219	2.53643703	2.308061329	1.303982588	1.770009317	0.076725589	0.261666279
ENSG00000164221	0.539466237	2.654430161	2.672292102	0.993315872	0.320556045	NA
ENSG00000164236	1.484668642	-0.128091598	1.262544207	-0.101455139	0.919189168	0.967908412
ENSG00000164237	14.78374721	-0.070380672	0.688895562	-0.102164502	0.918626104	0.967761919
ENSG00000164241	0.83176533	1.940531066	2.283036349	0.849978173	0.395337221	NA
ENSG00000164244	4.644780164	1.311629825	1.251383505	1.04814377	0.294572373	0.567835254
ENSG00000164252	15.69214988	0.561383626	0.730999732	0.767966938	0.442506828	0.699792609
ENSG00000164253	69.52404766	-0.116116879	0.440209649	-0.263776316	0.791952285	0.91293237
ENSG00000164258	112.0658405	0.36120542	0.255808863	1.412012919	0.157946157	0.406175128
ENSG00000164266	0.564783347	0.019259698	3.004506057	0.006410271	0.994885379	NA
ENSG00000164284	0.396153416	2.722037979	2.805922009	0.970104647	0.331994333	NA
ENSG00000164291	17.19467676	-0.383227919	0.680947771	-0.562786068	0.573580568	0.78999679
ENSG00000164292	15.18849087	0.837199632	0.89767469	0.932631433	0.351010298	0.623681762
ENSG00000164300	0.859187626	-0.276536549	2.639174892	-0.104781441	0.916549237	NA
ENSG00000164305	127.257556	0.249841908	0.259040024	0.964491526	0.334799555	0.607994381
ENSG00000164306	183.8733964	-0.644981442	0.335044908	-1.925059676	0.054221893	0.21330888
ENSG00000164307	11.76184403	-1.35180006	0.741617773	-1.82277193	0.068337941	0.244141066
ENSG00000164308	14.13043152	-0.472007635	1.442064822	-0.327313743	0.743430599	0.88823437
ENSG00000164323	2.069132823	1.641148403	1.214677911	1.351097593	0.176664172	0.432354782
ENSG00000164327	10.27280077	-1.208282598	0.991766307	-1.21831382	0.22310474	0.490138462
ENSG00000164329	35.85322342	-0.517090472	0.617288217	-0.837680776	0.402210013	0.668260172
ENSG00000164330	2.391931943	0.763266079	1.497348468	0.509745123	0.610230036	0.809233625
ENSG00000164331	4.290928569	-0.454464995	1.371548562	-0.331351735	0.740378818	0.886380434
ENSG00000164332	27.87426191	-1.28421331	0.804671808	-1.595946692	0.110500696	0.328026311
ENSG00000164338	0.573188171	-2.262075133	2.988926186	-0.756818668	0.449158507	NA
ENSG00000164346	27.69668927	0.116387604	0.806248517	0.144356984	0.885218583	0.955436049
ENSG00000164347	11.53767321	1.722251284	0.936168267	1.839681331	0.065815036	0.238895924
ENSG00000164366	8.563544735	0.317479031	0.765296464	0.414844502	0.678255739	0.853752224
ENSG00000164398	0.791484305	3.277872312	2.465723361	1.329375535	0.183724105	NA
ENSG00000164405	18.53805406	0.461271728	0.331781795	1.390286435	0.164441915	0.414690844
ENSG00000164430	0.501702244	2.985628197	3.015511877	0.990090014	0.322130124	NA
ENSG00000164451	0.233921637	-0.284828108	3.03074261	-0.093979643	0.925125328	NA
ENSG00000164463	36.49139998	0.633357354	0.378017748	1.675469888	0.093842074	0.298319016
ENSG00000164466	5.328946629	-0.41228182	1.295928295	-0.31813629	0.750381557	0.891423282
ENSG00000164483	24.59484437	-0.262262487	0.754323786	-0.34767893	0.728081322	0.879991566
ENSG00000164506	17.04123954	0.58000008	0.877908485	0.660661208	0.508829606	0.745110107
ENSG00000164512	26.19187276	0.068267366	0.407538019	0.167511649	0.866967482	0.947321335
ENSG00000164530	0.257557172	-1.144315721	3.015887832	-0.379429138	0.704369216	NA
ENSG00000164535	2.914675998	-1.271378105	1.728173573	-0.735677321	0.461927094	0.714173972
ENSG00000164543	29.40234883	-0.523130291	0.766145813	-0.682807741	0.494728338	0.735360725
ENSG00000164548	14.97519644	1.372970658	0.603876222	2.273596158	0.022990279	0.122958633
ENSG00000164574	5.988642973	2.027825731	0.966593704	2.097909103	0.035913176	0.164829469
ENSG00000164576	1.226352611	1.144367002	2.257208645	0.506983262	0.612166563	NA
ENSG00000164587	1048.598159	-0.649724955	0.290221467	-2.238721217	0.025174061	0.130106671
ENSG00000164597	10.70040935	1.022661456	1.027233537	0.995549132	0.319469261	0.592748618
ENSG00000164603	0.501266827	1.196401202	2.056612273	0.58173396	0.560745893	NA
ENSG00000164609	170.2899812	-0.802201464	0.251616329	-3.188193178	0.001431649	0.016607857
ENSG00000164610	4.971776269	-1.03642621	0.941817825	-1.100452957	0.271134816	0.544634578
ENSG00000164611	22.81954889	0.821423346	0.604372365	1.359134522	0.174103965	0.42836015
ENSG00000164615	22.8281502	-0.789161957	0.485846356	-1.624303543	0.104311041	0.316393122
ENSG00000164620	1.012709831	-0.408874203	1.722174168	-0.237417452	0.812332952	NA
ENSG00000164649	6.440478674	0.562892587	1.294517981	0.43482794	0.663687323	0.843580627
ENSG00000164654	1.688770681	4.01265434	1.966975456	2.04001241	0.04134909	0.179157471
ENSG00000164659	5.493136555	1.260015771	1.262959309	0.997669332	0.318439729	0.591444023
ENSG00000164674	11.76912039	-0.073802174	1.197139056	-0.06164879	0.950842522	0.980830382
ENSG00000164675	8.771240819	-1.08009236	0.795474502	-1.357796331	0.174528319	0.429124029
ENSG00000164687	11.71543796	0.754207081	0.662727109	1.138035658	0.255105593	0.526077613
ENSG00000164691	7.763893722	-1.944414193	1.079288866	-1.80156977	0.071613121	0.251186557
ENSG00000164695	8.324379903	-1.997833905	1.291098175	-1.547391161	0.121768951	0.348028516
ENSG00000164713	1.695589376	1.592733831	1.072477057	1.485098277	0.137517792	0.373139023
ENSG00000164733	89.5708044	-0.520580803	0.496247059	-1.049035543	0.29416176	0.567285131
ENSG00000164741	0.932474349	-0.311223732	2.030965807	-0.153239277	0.878209585	NA
ENSG00000164751	4.086494045	-2.150535379	1.095495492	-1.963070952	0.04963793	0.200425749
ENSG00000164754	90.7868076	-0.225976161	0.449528489	-0.502695973	0.615178041	0.812228659
ENSG00000164758	5.236603224	-2.780965276	1.018588597	-2.730214421	0.006329314	0.049950861
ENSG00000164808	10.0877353	0.077726479	0.717704745	0.108298684	0.913758767	0.967172194
ENSG00000164815	12.49680752	-0.271277155	1.008345121	-0.26903205	0.787905019	0.911726494
ENSG00000164818	0.335432566	-0.415608479	3.018562176	-0.137684253	0.890489965	NA
ENSG00000164821	1.158917012	4.195322263	2.30587022	1.819409534	0.068848973	NA
ENSG00000164823	1.02744313	1.492179586	1.397528607	1.0677274	0.285643495	NA
ENSG00000164828	0.505279295	0.386718056	2.38218866	0.162337292	0.871040249	NA
ENSG00000164830	18.87852277	1.415541884	0.70466723	2.008809014	0.044557392	0.187183283
ENSG00000164849	0.316296821	-1.405946354	3.008514455	-0.467322453	0.640269195	NA
ENSG00000164877	2.23589806	1.285638452	1.193008597	1.077643913	0.281192697	0.555595985
ENSG00000164880	0.603450015	-0.684293558	2.766120495	-0.247383857	0.804611166	NA
ENSG00000164885	8.407309491	-0.921041486	1.181895375	-0.779291894	0.435807788	0.6952286
ENSG00000164889	1.199455533	1.206292957	1.892847617	0.637290052	0.52393593	NA
ENSG00000164896	9.104947706	-2.03740438	1.272158404	-1.601533562	0.109258793	0.325921239
ENSG00000164897	1.034958257	1.037243334	2.250903785	0.460811938	0.644933536	NA
ENSG00000164902	8.544734887	-2.532245668	1.179029448	-2.147737424	0.031734621	0.151803412
ENSG00000164904	0.108814781	1.550949848	3.04143303	0.509940489	0.610093155	NA
ENSG00000164919	231.6074668	0.915823705	0.206680988	4.43109796	9.38E-06	0.000345291
ENSG00000164924	5810.25451	0.846757423	0.12523667	6.761257867	1.37E-11	3.18E-09
ENSG00000164933	0.910322535	-1.274500522	1.520351673	-0.838293235	0.401866034	NA
ENSG00000164934	26.0186178	-2.231510969	0.914273814	-2.44074689	0.014656923	0.090457579
ENSG00000164935	2.313238634	0.272609362	1.392138946	0.195820513	0.844750654	0.936429821
ENSG00000164938	0.756118207	2.765537342	1.670007737	1.656002712	0.09772127	NA
ENSG00000164941	20.61536347	0.058965364	0.899580134	0.06554765	0.947737969	0.979925984
ENSG00000164944	5.388474079	0.617034425	1.15985112	0.531994507	0.5947298	0.800512849
ENSG00000164951	0.443200379	0.326154506	3.020080713	0.107995294	0.913999425	NA
ENSG00000164953	11.32418872	2.61267889	0.880166339	2.968392194	0.002993621	0.028761618
ENSG00000164961	2.830575641	0.213341741	1.483340495	0.143825198	0.885638504	0.955436049
ENSG00000164967	1.647602315	-1.422694717	1.329856312	-1.069810854	0.284704456	0.55855833
ENSG00000164975	13.50939462	-0.755283758	0.809672988	-0.932825683	0.350909978	0.623630509
ENSG00000164978	6.396776066	-1.470083431	1.031181504	-1.42563014	0.153975132	0.400311403
ENSG00000164983	0.622392446	2.039315422	2.685974279	0.759246073	0.44770537	NA
ENSG00000164985	95.37588834	0.349654208	0.345052424	1.013336477	0.31089947	0.584266583
ENSG00000164989	9.528198241	1.207576217	1.128047389	1.070501318	0.284393716	0.55831139
ENSG00000165006	59.3185455	0.35348981	0.338050748	1.04567084	0.29571303	0.569048885
ENSG00000165025	140.1156998	-0.139515994	0.30111722	-0.463327851	0.643129385	0.83132433
ENSG00000165028	21.84002564	0.206246315	0.691732135	0.298159221	0.765581644	0.899671336
ENSG00000165046	0.707769278	2.084460201	2.625211609	0.794016069	0.427186077	NA
ENSG00000165060	13.14121919	-1.319023943	0.871152515	-1.514113682	0.129997009	0.361611525
ENSG00000165071	41.37338553	1.00758108	0.532632849	1.891699098	0.058531084	0.223751737
ENSG00000165078	5.33626449	-0.642993927	1.555623414	-0.413335208	0.679361038	0.854216082
ENSG00000165091	1.959433806	-0.963208318	1.483783536	-0.649156898	0.516236968	0.750017147
ENSG00000165092	3.783373387	-3.109383567	1.85203623	-1.678899967	0.093171541	0.296707965
ENSG00000165097	2.673151237	2.117070034	1.258329853	1.682444415	0.092482695	0.295136744
ENSG00000165102	1.871237224	3.360328561	1.592395733	2.110234592	0.034838154	0.161131968
ENSG00000165113	9.488852717	2.014211038	1.036863879	1.942599292	0.052064593	0.20825837
ENSG00000165115	2.499762967	-0.662479125	1.166372984	-0.567982227	0.570047036	0.78777092
ENSG00000165118	0.730566749	-2.582359198	2.984077514	-0.865379397	0.386830586	NA
ENSG00000165119	1306.115532	-0.065935132	0.216669348	-0.304312228	0.76089003	0.897444956
ENSG00000165121	11.93797115	-1.294713407	1.016220026	-1.27404831	0.202646296	0.466250841
ENSG00000165138	0	0	0	0	1	NA
ENSG00000165140	9.163473502	-1.842971114	1.359843358	-1.355281918	0.175327754	0.430359539
ENSG00000165156	0.998051103	1.465048952	1.374790018	1.065652887	0.286580582	NA
ENSG00000165168	19.43602895	2.050625959	0.811616629	2.526594312	0.011517446	0.076166468
ENSG00000165169	87.72732708	0.502272181	0.260494404	1.928149598	0.053836521	0.211976916
ENSG00000165171	0	0	0	0	1	NA
ENSG00000165175	1.198943975	3.121356493	1.44546824	2.159408562	0.030818484	NA
ENSG00000165178	4.150845196	-1.409047347	1.252803357	-1.124715495	0.260709614	0.531978405
ENSG00000165197	0	0	0	0	1	NA
ENSG00000165209	12.56590396	0.060347523	0.976334468	0.061810297	0.950713904	0.980830382
ENSG00000165219	80.58859127	1.161659168	0.398543488	2.914761382	0.003559606	0.032709059
ENSG00000165233	1186.544311	-0.56946607	0.145329258	-3.918454399	8.91E-05	0.002064998
ENSG00000165240	4.3416406	1.507838689	1.774733575	0.849614111	0.395539664	0.662680865
ENSG00000165244	8.642223836	1.873653321	0.559400814	3.349393269	0.000809888	0.010906044
ENSG00000165264	64.43658492	-0.370120133	0.273972732	-1.350937847	0.176715343	0.432363222
ENSG00000165271	0.625565482	1.560430205	1.770188878	0.88150492	0.378044592	NA
ENSG00000165272	2.814008948	-2.724979224	1.805378998	-1.509366857	0.131205058	0.362967275
ENSG00000165275	8.332621402	-0.980288799	2.447701114	-0.400493669	0.688792946	0.858503796
ENSG00000165280	217.3885508	-0.276286763	0.188629544	-1.464705668	0.143001238	0.383197638
ENSG00000165282	0.878417417	1.293066391	2.981269172	0.433730172	0.664484394	NA
ENSG00000165283	54.47389317	-1.270650321	0.559248061	-2.272069245	0.023082328	0.123232702
ENSG00000165288	87.44178881	0.588766095	0.487360316	1.208071475	0.227019771	0.494866544
ENSG00000165304	0.673587036	3.379792999	3.004131785	1.125048181	0.260568618	NA
ENSG00000165309	209.3013133	-0.198916052	0.451244621	-0.44081645	0.659345883	0.841052617
ENSG00000165322	0.44517626	-0.761158671	3.008622958	-0.252992376	0.800274105	NA
ENSG00000165338	1.181341972	4.212972825	1.663443386	2.532681822	0.011319365	NA
ENSG00000165349	0.228939708	-0.99240851	3.020632286	-0.328543303	0.742500908	NA
ENSG00000165355	0.47526787	-0.358379907	2.847997311	-0.12583576	0.899861934	NA
ENSG00000165359	1.68553192	1.973629636	2.186310238	0.902721673	0.366673631	0.637020728
ENSG00000165389	24.82360379	-0.220329339	0.294122317	-0.749107857	0.4537922	0.709102294
ENSG00000165392	10.55463687	0.369592015	1.369259629	0.269921063	0.787220982	0.911349617
ENSG00000165406	13.30731679	1.659318286	0.612948161	2.707110312	0.00678717	0.052205291
ENSG00000165409	1.005584147	-3.059284171	2.889312359	-1.058827773	0.289678223	NA
ENSG00000165410	1.23005494	0.138270886	2.212924866	0.062483317	0.950177947	0.980661823
ENSG00000165416	47.06691275	-0.926397765	0.697258842	-1.328628208	0.183970661	0.440945552
ENSG00000165417	25.82036436	-0.001783587	0.58817266	-0.003032422	0.997580481	0.998903532
ENSG00000165434	47.68650784	0.31303085	0.653410291	0.479072421	0.631887109	0.825057581
ENSG00000165457	0.479183584	2.849207586	3.018923067	0.943782774	0.345280665	NA
ENSG00000165458	4.0587263	1.780337244	0.904994938	1.967234476	0.049156185	0.199330365
ENSG00000165475	521.9585136	-0.733982578	0.189434304	-3.874602244	0.000106799	0.002365768
ENSG00000165476	41.18853363	0.753212783	0.384897535	1.956917658	0.05035715	0.202861618
ENSG00000165480	6.936659452	0.847747425	0.992267356	0.854353839	0.392908964	0.659947204
ENSG00000165487	13.85089806	-1.520614948	0.862839691	-1.762337737	0.078012252	0.263939074
ENSG00000165494	9.41110845	-1.011222483	0.951054047	-1.063265001	0.287661792	0.561321524
ENSG00000165501	2.709951709	-0.268935858	1.366394404	-0.196821545	0.84396719	0.936315456
ENSG00000165502	59.72632225	0.237626039	0.277397031	0.856627911	0.391650555	0.659300266
ENSG00000165506	1.137690714	-2.848456258	2.097550226	-1.357991919	0.174466248	NA
ENSG00000165507	2.502760401	0.05863139	1.125039346	0.052114968	0.958437086	0.984772108
ENSG00000165516	18.44808299	-0.720096273	0.85637781	-0.840862835	0.400424781	0.666444826
ENSG00000165525	378.901692	-0.405266198	0.306202332	-1.323524205	0.185661112	0.442987302
ENSG00000165526	2.041113666	-2.017978884	1.724160475	-1.170412449	0.241835028	0.511802232
ENSG00000165533	3.214282459	0.718335702	1.760106831	0.408120513	0.683185201	0.856050578
ENSG00000165568	1.590049316	0.74893594	2.008416872	0.37289865	0.709223877	0.87210984
ENSG00000165591	0.433545009	0.111185503	3.016916687	0.036854018	0.970601403	NA
ENSG00000165609	28.40603182	-1.72154728	0.793336997	-2.170007559	0.030006273	0.145689623
ENSG00000165626	9.3681544	-1.315306331	0.802853544	-1.638289251	0.101361369	0.311967596
ENSG00000165629	269.2793592	-0.586564907	0.272028298	-2.156264296	0.031063034	0.149617801
ENSG00000165630	5.324492479	-2.096229364	1.083190088	-1.935236841	0.052961239	0.210543582
ENSG00000165632	6.797668769	-0.443784969	0.665190057	-0.667155145	0.504673039	0.742225243
ENSG00000165637	233.5355661	-0.424064342	0.226020617	-1.876219736	0.060625113	0.228384002
ENSG00000165644	1.790828662	-0.347290705	1.723827528	-0.20146488	0.840335088	0.934101423
ENSG00000165646	71.04858128	0.012105704	0.563342542	0.021489065	0.982855526	0.993129852
ENSG00000165650	0.418449666	1.724188339	3.03264104	0.568543496	0.56966598	NA
ENSG00000165659	1.675250189	3.993501827	1.586848116	2.516625118	0.011848482	0.077957334
ENSG00000165660	4.546762321	-1.974550525	1.327666525	-1.487233795	0.136953073	0.372052427
ENSG00000165661	0.588181697	-1.337083759	2.994204612	-0.446557244	0.655194772	NA
ENSG00000165669	136.4222411	-0.160388442	0.331497137	-0.483830551	0.628506132	0.82275185
ENSG00000165671	35.89412555	-0.436485472	0.579550009	-0.753145485	0.451362494	0.707376613
ENSG00000165672	43.4686519	-0.952479126	0.706481226	-1.34820161	0.177593547	0.433493517
ENSG00000165675	6.580200065	-1.190423965	0.958076787	-1.242514151	0.214046923	0.480372831
ENSG00000165678	197.0298545	-0.72565711	0.288006281	-2.519587794	0.011749234	0.077360506
ENSG00000165682	1171.424626	0.121703468	0.203044329	0.599393585	0.548910454	0.772874483
ENSG00000165688	7.013360778	-1.336868905	1.47660257	-0.905368128	0.365270395	0.635924246
ENSG00000165689	2.05465782	-0.881758057	2.47287154	-0.356572528	0.721411847	0.878439822
ENSG00000165698	5.281374803	0.277109555	0.769352941	0.360185215	0.71870863	0.877797276
ENSG00000165699	4.349839141	1.014669377	1.394119629	0.727820881	0.466723241	0.71730493
ENSG00000165702	1235.977597	-0.220741512	0.142188826	-1.552453294	0.1205538	0.345419806
ENSG00000165704	33.38363221	-1.172963597	0.68832704	-1.704078918	0.088366345	0.28562222
ENSG00000165714	0.723695263	2.741601606	3.004050272	0.912635062	0.361434508	NA
ENSG00000165716	0.428200567	1.192458202	2.086745356	0.571444043	0.567698681	NA
ENSG00000165731	2.507594981	0.159989475	1.430379923	0.111851035	0.910941521	0.965843205
ENSG00000165732	16.82103167	0.168007391	0.5910445	0.284255063	0.776214921	0.906570019
ENSG00000165733	4.26928452	-1.629094859	1.35943577	-1.198361037	0.230776494	0.499005975
ENSG00000165752	0.371647435	0.483439392	3.03257989	0.15941522	0.873341748	NA
ENSG00000165775	167.4123827	-0.106773594	0.225100969	-0.474336448	0.635260004	0.82764677
ENSG00000165782	14.27628538	-2.361401351	0.942604458	-2.505187973	0.012238633	0.079656621
ENSG00000165792	8.05109973	-1.060300967	1.424235378	-0.74447032	0.456591991	0.710773571
ENSG00000165795	5.894393614	0.731717753	1.695309534	0.43161307	0.666022657	0.84583197
ENSG00000165801	1.118373545	4.125860608	2.7638104	1.49281608	0.135485337	NA
ENSG00000165806	5.153922079	-1.246085534	1.089200059	-1.144037336	0.252608153	0.523953725
ENSG00000165807	0.557486885	0.143663816	3.011846037	0.047699588	0.961955662	NA
ENSG00000165813	12.75128158	-1.29563947	1.005827098	-1.28813339	0.197699534	0.459271225
